State,Year,Quarter,Product Name,Units Reimbursed,percent
NM,1997,2,PREDNISONE,0.0,0.0
MD,1997,3,PREDNISONE,0.0,0.0
KS,1997,4,PREDNISONE,0.0,0.0
ND,1997,2,PREDNISONE,0.0,0.0
NY,1997,1,PREDNISONE,0.0,0.0
UT,1997,1,PREDNISONE,0.0,0.0
CT,1997,3,PREDNISONE,0.0,0.0
MO,1997,2,PREDNISONE,0.0,0.0
OK,1997,3,PREDNISONE,0.0,0.0
RI,1997,4,PREDNISONE,0.0,0.0
WV,1997,3,PREDNISONE,0.0,0.0
AR,1997,4,PREDNISONE,529.0,0.0
TX,1997,2,PREDNISONE,0.0,0.0
MS,1997,3,PREDNISONE,0.0,0.0
NE,1997,2,PREDNISONE,0.0,0.0
KY,1997,3,PREDNISONE,0.0,0.0
AL,1997,3,V-C FORTE,0.0,0.0
MD,1997,2,PREDNISONE,0.0,0.0
AR,1997,4,PREDNISONE,1607.0,0.0
NE,1997,4,PREDNISONE,0.0,0.0
NE,1997,1,PREDNISONE,0.0,0.0
MD,1997,1,PREDNISONE,0.0,0.0
IA,1997,4,PREDNISONE,0.0,0.0
WV,1997,2,PREDNISONE,0.0,0.0
CA,1997,1,PREDNISONE,0.0,0.0
MS,1997,3,PREDNISONE,0.0,0.0
HI,1997,3,PREDNISONE,0.0,0.0
DC,1997,4,PREDNISONE,0.0,0.0
HI,1997,4,PREDNISONE,0.0,0.0
SD,1997,4,PREDNISONE,0.0,0.0
MN,1997,1,PREDNISONE,0.0,0.0
SD,1997,2,PREDNISONE,0.0,0.0
MA,1997,1,PREDNISONE,0.0,0.0
ND,1997,1,PREDNISONE,0.0,0.0
WA,1997,4,PREDNISONE,0.0,0.0
PA,1997,1,PREDNISONE,0.0,0.0
WI,1997,4,PREDNISONE,0.0,0.0
NC,1997,2,CHLORHEXID,0.0,-100.0
NY,1997,3,PREDNISONE,0.0,0.0
DC,1997,4,PREDNISONE,0.0,0.0
TX,1997,3,PREDNISONE,0.0,0.0
ID,1997,3,PREDNISONE,0.0,0.0
DC,1997,1,PREDNISONE,0.0,0.0
MO,1997,2,PREDNISONE,0.0,0.0
WY,1997,1,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,1125.0,0.0
DE,1997,1,PREDNISONE,0.0,0.0
VT,1997,3,PREDNISONE,0.0,0.0
NJ,1997,1,PREDNISONE,0.0,0.0
FL,1997,1,PREDNISONE,0.0,0.0
PA,1997,4,PREDNISONE,0.0,0.0
PA,1997,2,PREDNISONE,0.0,0.0
LA,1997,2,PREDNISONE,0.0,0.0
WY,1997,3,PREDNISONE,0.0,0.0
SD,1997,3,PREDNISONE,0.0,0.0
MT,1997,2,PREDNISONE,0.0,0.0
ME,1997,1,PREDNISONE,0.0,0.0
AK,1997,3,PREDNISONE,0.0,0.0
WY,1997,3,PREDNISONE,0.0,0.0
ND,1997,3,PREDNISONE,0.0,0.0
HI,1997,2,PREDNISONE,0.0,0.0
VT,1997,4,PREDNISONE,0.0,0.0
KY,1997,2,PREDNISONE,0.0,0.0
AK,1997,3,PREDNISONE,0.0,0.0
AL,1997,2,CHLORHEXID,61297.0,26.798643001944477
MT,1997,2,PREDNISONE,0.0,0.0
AR,1997,2,PREDNISONE,0.0,0.0
CT,1997,3,PREDNISONE,0.0,0.0
AR,1997,3,PREDNISONE,1019.0,0.0
AR,1997,3,PREDNISONE,0.0,0.0
SD,1997,2,PREDNISONE,0.0,0.0
TX,1997,2,PREDNISONE,0.0,0.0
IA,1997,3,PREDNISONE,0.0,0.0
WI,1997,3,PREDNISONE,0.0,0.0
MN,1997,2,PREDNISONE,0.0,0.0
VT,1997,1,PREDNISONE,0.0,0.0
SD,1997,2,PREDNISONE,0.0,0.0
FL,1997,3,PREDNISONE,0.0,0.0
AK,1997,1,PREDNISONE,0.0,0.0
OH,1997,2,PREDNISONE,0.0,0.0
IL,1997,4,PREDNISONE,0.0,0.0
CT,1997,1,PREDNISONE,0.0,0.0
ND,1997,4,PREDNISONE,0.0,0.0
AL,1997,3,PREDNISONE,0.0,0.0
NE,1997,1,PREDNISONE,0.0,0.0
NM,1997,3,PREDNISONE,0.0,0.0
AL,1997,2,PREDNISONE,9122.0,0.0
KS,1997,1,PREDNISONE,0.0,0.0
GA,1997,1,PREDNISONE,0.0,0.0
MI,1997,2,PREDNISONE,0.0,0.0
CT,1997,1,PREDNISONE,0.0,0.0
NJ,1997,3,PREDNISONE,0.0,0.0
OH,1997,4,PREDNISONE,0.0,0.0
AK,1997,2,PREDNISONE,0.0,0.0
WA,1997,2,PREDNISONE,0.0,0.0
VA,1997,2,PREDNISONE,0.0,0.0
PA,1997,4,PREDNISONE,0.0,0.0
NY,1997,4,PREDNISONE,0.0,0.0
DC,1997,2,PREDNISONE,0.0,0.0
UT,1997,1,PREDNISONE,0.0,0.0
NC,1997,2,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,5581.0,0.0
MA,1997,2,PREDNISONE,0.0,0.0
WA,1997,3,PREDNISONE,0.0,0.0
AR,1997,4,PREDNISONE,0.0,0.0
MT,1997,4,PREDNISONE,0.0,0.0
AR,1997,1,PREDNISONE,0.0,0.0
ME,1997,2,PREDNISONE,0.0,0.0
NY,1997,1,PREDNISONE,0.0,0.0
GA,1997,3,PREDNISONE,0.0,0.0
AK,1997,2,PREDNISONE,0.0,0.0
MT,1997,3,PREDNISONE,0.0,0.0
MI,1997,1,PREDNISONE,0.0,0.0
NM,1997,1,PREDNISONE,0.0,0.0
MS,1997,3,PREDNISONE,0.0,0.0
IA,1997,3,PREDNISONE,0.0,0.0
NM,1997,2,PREDNISONE,0.0,0.0
DE,1997,4,PREDNISONE,0.0,0.0
IA,1997,2,PREDNISONE,0.0,0.0
MT,1997,1,PREDNISONE,0.0,0.0
VT,1997,1,PREDNISONE,0.0,0.0
FL,1997,4,PREDNISONE,0.0,0.0
DC,1997,1,PREDNISONE,0.0,0.0
GA,1997,1,PREDNISONE,0.0,0.0
AR,1997,3,PREDNISONE,0.0,0.0
DE,1997,4,PREDNISONE,0.0,0.0
VA,1997,3,PREDNISONE,0.0,0.0
CA,1997,3,PREDNISONE,0.0,0.0
NM,1997,4,PREDNISONE,0.0,0.0
ND,1997,4,PREDNISONE,0.0,0.0
MI,1997,2,PREDNISONE,0.0,0.0
MI,1997,4,PREDNISONE,0.0,0.0
AL,1997,1,CHLORHEXID,55097.0,218.3325629766582
TX,1997,1,PREDNISONE,0.0,0.0
OR,1997,4,PREDNISONE,0.0,0.0
CT,1997,2,PREDNISONE,0.0,0.0
ID,1997,3,PREDNISONE,0.0,0.0
HI,1997,1,PREDNISONE,0.0,0.0
PA,1997,3,PREDNISONE,0.0,0.0
DE,1997,4,PREDNISONE,0.0,0.0
MN,1997,1,PREDNISONE,0.0,0.0
UT,1997,4,PREDNISONE,0.0,0.0
OH,1997,3,PREDNISONE,0.0,0.0
IL,1997,1,PREDNISONE,0.0,0.0
MT,1997,3,PREDNISONE,0.0,0.0
MN,1997,1,PREDNISONE,0.0,0.0
ID,1997,4,PREDNISONE,0.0,0.0
WY,1997,1,PREDNISONE,0.0,0.0
ME,1997,3,PREDNISONE,0.0,0.0
AR,1997,4,PREDNISONE,396.0,0.0
WY,1997,1,PREDNISONE,0.0,0.0
UT,1997,3,PREDNISONE,0.0,0.0
MD,1997,4,PREDNISONE,0.0,0.0
FL,1997,2,PREDNISONE,0.0,0.0
NH,1997,4,PREDNISONE,0.0,0.0
PA,1997,3,PREDNISONE,0.0,0.0
GA,1997,2,PREDNISONE,0.0,0.0
FL,1997,4,CHLORHEXID,0.0,0.0
OK,1997,3,PREDNISONE,0.0,0.0
PA,1997,4,PREDNISONE,0.0,0.0
KS,1997,2,PREDNISONE,0.0,0.0
MA,1997,1,PREDNISONE,0.0,0.0
PA,1997,4,PREDNISONE,0.0,0.0
RI,1997,4,PREDNISONE,0.0,0.0
UT,1997,1,PREDNISONE,0.0,0.0
LA,1997,1,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,0.0,0.0
CA,1997,4,PREDNISONE,0.0,0.0
ND,1997,4,PREDNISONE,0.0,0.0
NY,1997,2,PREDNISONE,0.0,0.0
WV,1997,1,CHLORHEXID,0.0,-100.0
MA,1997,4,PREDNISONE,0.0,0.0
FL,1997,1,PREDNISONE,0.0,0.0
OR,1997,2,PREDNISONE,0.0,0.0
AK,1997,4,PREDNISONE,0.0,0.0
AK,1997,4,PREDNISONE,418.0,0.0
MN,1997,1,PREDNISONE,0.0,0.0
KY,1997,3,PREDNISONE,0.0,0.0
MO,1997,4,PREDNISONE,0.0,0.0
AL,1997,4,PREDNISONE,0.0,0.0
MS,1997,2,PREDNISONE,0.0,0.0
WV,1997,1,PREDNISONE,0.0,0.0
UT,1997,2,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,3209.0,0.0
AL,1997,3,PREDNISONE,4464.0,0.0
VT,1997,3,PREDNISONE,0.0,0.0
NE,1997,1,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,7407.0,0.0
KS,1997,3,PREDNISONE,0.0,-100.0
AL,1997,4,PREDNISONE,0.0,0.0
FL,1997,3,PREDNISONE,0.0,0.0
ID,1997,2,PREDNISONE,0.0,0.0
ID,1997,4,PREDNISONE,0.0,0.0
AL,1997,4,PREDNISONE,0.0,0.0
WV,1997,4,PREDNISONE,0.0,0.0
OR,1997,4,PREDNISONE,0.0,0.0
NM,1997,4,PREDNISONE,0.0,0.0
SD,1997,1,CHLORHEXID,0.0,0.0
NH,1997,2,PREDNISONE,0.0,0.0
AK,1997,3,PREDNISONE,0.0,0.0
FL,1997,4,PREDNISONE,0.0,0.0
ID,1997,1,PREDNISONE,0.0,0.0
ID,1997,3,PREDNISONE,0.0,0.0
HI,1997,1,PREDNISONE,0.0,0.0
AR,1997,1,PREDNISONE,1373.0,0.0
LA,1997,3,PREDNISONE,0.0,0.0
ID,1997,3,PREDNISONE,0.0,0.0
ND,1997,2,PREDNISONE,0.0,0.0
MO,1997,3,PREDNISONE,0.0,0.0
WA,1997,3,PREDNISONE,0.0,0.0
KY,1997,1,PREDNISONE,0.0,0.0
ID,1997,2,PREDNISONE,0.0,0.0
ID,1997,1,PREDNISONE,0.0,0.0
WV,1997,1,PREDNISONE,0.0,0.0
OH,1997,3,PREDNISONE,0.0,0.0
AK,1997,4,PREDNISONE,0.0,0.0
RI,1997,4,PREDNISONE,0.0,0.0
ID,1997,1,PREDNISONE,0.0,0.0
CT,1997,1,PREDNISONE,0.0,0.0
ID,1997,2,PREDNISONE,0.0,0.0
MN,1997,3,PREDNISONE,0.0,0.0
WY,1997,3,PREDNISONE,0.0,0.0
NE,1997,3,PREDNISONE,0.0,0.0
WY,1997,4,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,0.0,0.0
IA,1997,3,PREDNISONE,0.0,0.0
MN,1997,2,PREDNISONE,0.0,0.0
GA,1997,3,PREDNISONE,0.0,0.0
SD,1997,4,PREDNISONE,0.0,0.0
WY,1997,4,PREDNISONE,0.0,0.0
OR,1997,2,PREDNISONE,0.0,0.0
VT,1997,4,PREDNISONE,0.0,0.0
DE,1997,4,PREDNISONE,0.0,0.0
OK,1997,2,PREDNISONE,0.0,-100.0
RI,1997,3,PREDNISONE,0.0,0.0
ME,1997,2,PREDNISONE,0.0,0.0
NH,1997,3,PREDNISONE,0.0,0.0
ND,1997,4,PREDNISONE,0.0,0.0
AR,1997,3,PREDNISONE,0.0,0.0
VA,1997,4,PREDNISONE,0.0,0.0
CA,1997,1,PREDNISONE,0.0,0.0
NY,1997,1,PREDNISONE,0.0,0.0
OH,1997,2,PREDNISONE,0.0,0.0
LA,1997,1,PREDNISONE,0.0,0.0
NH,1997,3,PREDNISONE,0.0,0.0
UT,1997,4,PREDNISONE,0.0,0.0
AR,1997,2,PREDNISONE,458.0,0.0
NJ,1997,1,PREDNISONE,0.0,0.0
VT,1997,2,PREDNISONE,0.0,0.0
KY,1997,4,PREDNISONE,0.0,0.0
LA,1997,1,PREDNISONE,0.0,0.0
UT,1997,3,PREDNISONE,0.0,0.0
VA,1997,2,PREDNISONE,0.0,0.0
HI,1997,1,PREDNISONE,0.0,0.0
FL,1997,3,PREDNISONE,0.0,0.0
DC,1997,3,PREDNISONE,0.0,0.0
DE,1997,3,PREDNISONE,0.0,0.0
CA,1997,1,PREDNISONE,0.0,0.0
MS,1997,2,PREDNISONE,0.0,0.0
MN,1997,1,PREDNISONE,0.0,0.0
HI,1997,2,PREDNISONE,0.0,0.0
MS,1997,1,PREDNISONE,0.0,0.0
SD,1997,1,PREDNISONE,0.0,0.0
MT,1997,2,PREDNISONE,0.0,0.0
OH,1997,3,PREDNISONE,0.0,0.0
CA,1997,3,PREDNISONE,0.0,0.0
DC,1997,2,CHLORHEXID,0.0,0.0
AR,1997,4,PREDNISONE,1922.0,0.0
UT,1997,1,PREDNISONE,0.0,0.0
VA,1997,2,PREDNISONE,0.0,0.0
MT,1997,1,PREDNISONE,0.0,0.0
KY,1997,4,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,12224.0,0.0
LA,1997,1,PREDNISONE,0.0,0.0
NY,1997,4,PREDNISONE,0.0,0.0
PA,1997,2,PREDNISONE,0.0,0.0
WY,1997,2,PREDNISONE,0.0,0.0
CA,1997,3,PREDNISONE,0.0,0.0
IA,1997,4,PREDNISONE,0.0,0.0
IA,1997,2,PREDNISONE,0.0,0.0
MN,1997,4,PREDNISONE,0.0,0.0
OH,1997,2,PREDNISONE,0.0,0.0
OK,1997,3,PREDNISONE,0.0,0.0
VA,1997,4,PREDNISONE,0.0,0.0
NH,1997,2,PREDNISONE,0.0,0.0
RI,1997,2,PREDNISONE,0.0,0.0
WA,1997,4,PREDNISONE,0.0,0.0
GA,1997,2,PREDNISONE,0.0,0.0
PA,1997,2,PREDNISONE,0.0,0.0
MA,1997,2,PREDNISONE,0.0,0.0
OK,1997,1,PREDNISONE,0.0,0.0
MD,1997,1,PREDNISONE,0.0,0.0
FL,1997,1,PREDNISONE,0.0,0.0
MT,1997,4,PREDNISONE,0.0,0.0
UT,1997,2,PREDNISONE,0.0,0.0
SD,1997,1,PREDNISONE,0.0,0.0
NY,1997,1,CHLORHEXID,0.0,0.0
WA,1997,1,PREDNISONE,0.0,0.0
DE,1997,1,PREDNISONE,0.0,0.0
GA,1997,2,PREDNISONE,0.0,0.0
TX,1997,2,PREDNISONE,0.0,0.0
MT,1997,3,PREDNISONE,0.0,0.0
ME,1997,2,PREDNISONE,0.0,0.0
IA,1997,2,PREDNISONE,0.0,0.0
GA,1997,4,PREDNISONE,0.0,0.0
NM,1997,3,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,0.0,0.0
IA,1997,2,PREDNISONE,0.0,0.0
AR,1997,1,PREDNISONE,0.0,0.0
NY,1997,4,CHLORHEXID,0.0,0.0
WY,1997,1,PREDNISONE,0.0,0.0
IL,1997,4,PREDNISONE,0.0,0.0
NC,1997,2,PREDNISONE,0.0,0.0
OK,1997,1,PREDNISONE,0.0,0.0
AL,1997,4,PREDNISONE,9483.0,0.0
MS,1997,3,PREDNISONE,0.0,0.0
OH,1997,2,PREDNISONE,0.0,0.0
ND,1997,2,PREDNISONE,0.0,0.0
IL,1997,1,PREDNISONE,0.0,0.0
MS,1997,3,CHLORHEXID,0.0,-100.0
PA,1997,2,PREDNISONE,0.0,0.0
UT,1997,3,PREDNISONE,0.0,0.0
TX,1997,2,PREDNISONE,0.0,0.0
MI,1997,1,PREDNISONE,0.0,0.0
OK,1997,1,PREDNISONE,0.0,0.0
NE,1997,4,PREDNISONE,0.0,0.0
AL,1997,4,PREDNISONE,643.0,0.0
NM,1997,2,PREDNISONE,0.0,0.0
WV,1997,1,PREDNISONE,0.0,0.0
NJ,1997,4,PREDNISONE,0.0,0.0
SD,1997,2,PREDNISONE,0.0,0.0
SD,1997,3,CHLORHEXID,0.0,0.0
NE,1997,4,PREDNISONE,0.0,0.0
ND,1997,1,PREDNISONE,0.0,0.0
VA,1997,4,PREDNISONE,0.0,0.0
NY,1997,2,PREDNISONE,0.0,0.0
RI,1997,3,PREDNISONE,0.0,0.0
OH,1997,4,PREDNISONE,0.0,0.0
ID,1997,3,PREDNISONE,0.0,0.0
NH,1997,3,PREDNISONE,0.0,0.0
ME,1997,2,PREDNISONE,0.0,0.0
MA,1997,3,PREDNISONE,0.0,0.0
NJ,1997,2,PREDNISONE,0.0,0.0
GA,1997,3,PREDNISONE,0.0,0.0
NM,1997,3,PREDNISONE,0.0,0.0
MI,1997,2,PREDNISONE,0.0,0.0
AK,1997,3,PREDNISONE,420.0,0.0
MA,1997,4,PREDNISONE,0.0,0.0
OK,1997,4,PREDNISONE,0.0,0.0
KS,1997,3,PREDNISONE,0.0,-100.0
AL,1997,2,PREDNISONE,0.0,0.0
PA,1997,2,PREDNISONE,0.0,0.0
NC,1997,2,PREDNISONE,0.0,0.0
RI,1997,1,PREDNISONE,0.0,0.0
MI,1997,4,PREDNISONE,0.0,0.0
MS,1997,2,PREDNISONE,0.0,0.0
MN,1997,4,PREDNISONE,0.0,0.0
IN,1997,3,PREDNISONE,0.0,0.0
LA,1997,1,PREDNISONE,0.0,0.0
WY,1997,1,PREDNISONE,0.0,0.0
SD,1997,1,PREDNISONE,0.0,0.0
SC,1997,3,PREDNISONE,0.0,0.0
GA,1997,1,CHLOROQUIN,0.0,0.0
NM,1997,4,PREDNISONE,0.0,0.0
NV,1997,3,PREDNISONE,0.0,0.0
KY,1997,1,PREDNISONE,0.0,0.0
MT,1997,3,PREDNISONE,0.0,0.0
CT,1997,4,PREDNISONE,0.0,0.0
MT,1997,2,PREDNISONE,0.0,0.0
MI,1997,1,PREDNISONE,0.0,0.0
AR,1997,2,PREDNISONE,6790.0,0.0
FL,1997,4,PREDNISONE,0.0,0.0
MA,1997,2,PREDNISONE,0.0,0.0
FL,1997,2,PREDNISONE,0.0,0.0
NJ,1997,2,PREDNISONE,0.0,0.0
IN,1997,3,PREDNISONE,0.0,0.0
MN,1997,2,PREDNISONE,0.0,0.0
SD,1997,1,CHLORHEXID,0.0,0.0
MN,1997,2,PREDNISONE,0.0,0.0
GA,1997,1,PREDNISONE,0.0,0.0
PA,1997,3,PREDNISONE,0.0,0.0
OK,1997,4,PREDNISONE,0.0,0.0
ME,1997,4,PREDNISONE,0.0,0.0
GA,1997,2,PREDNISONE,0.0,0.0
IL,1997,3,PREDNISONE,0.0,0.0
MA,1997,2,PREDNISONE,0.0,0.0
ND,1997,2,PREDNISONE,0.0,0.0
MN,1997,2,PREDNISONE,0.0,0.0
NH,1997,4,PREDNISONE,0.0,0.0
ID,1997,2,PREDNISONE,0.0,0.0
MA,1997,3,PREDNISONE,0.0,0.0
NY,1997,2,PREDNISONE,0.0,0.0
WI,1997,1,PREDNISONE,0.0,0.0
ID,1997,1,PREDNISONE,0.0,0.0
PA,1997,2,PREDNISONE,0.0,0.0
ME,1997,2,PREDNISONE,0.0,0.0
CT,1997,2,PREDNISONE,0.0,0.0
MO,1997,4,PREDNISONE,0.0,0.0
AL,1997,2,PREDNISONE,0.0,0.0
MT,1997,1,PREDNISONE,0.0,0.0
NY,1997,4,PREDNISONE,0.0,0.0
SC,1997,3,PREDNISONE,0.0,0.0
WV,1997,2,PREDNISONE,0.0,0.0
NY,1997,4,PREDNISONE,0.0,0.0
ND,1997,4,PREDNISONE,0.0,0.0
WY,1997,2,PREDNISONE,0.0,0.0
PA,1997,3,PREDNISONE,0.0,0.0
AK,1997,4,PREDNISONE,0.0,0.0
SC,1997,3,PREDNISONE,0.0,0.0
TX,1997,2,PREDNISONE,0.0,0.0
WA,1997,2,PREDNISONE,0.0,0.0
ME,1997,1,PREDNISONE,0.0,0.0
HI,1997,1,PREDNISONE,0.0,0.0
ND,1997,1,PREDNISONE,0.0,0.0
AR,1997,2,PREDNISONE,0.0,0.0
FL,1997,2,PREDNISONE,0.0,0.0
NM,1997,2,PREDNISONE,0.0,0.0
WY,1997,2,PREDNISONE,0.0,0.0
MO,1997,1,PREDNISONE,0.0,0.0
AK,1997,1,PREDNISONE,0.0,0.0
ND,1997,2,PREDNISONE,0.0,0.0
NJ,1997,1,PREDNISONE,0.0,0.0
WA,1997,4,PREDNISONE,0.0,0.0
WY,1997,1,PREDNISONE,0.0,0.0
OH,1997,2,PREDNISONE,0.0,0.0
IL,1997,1,CHLORHEXID,0.0,-100.0
MD,1997,2,PREDNISONE,0.0,0.0
AR,1997,2,PREDNISONE,0.0,0.0
PA,1997,1,PREDNISONE,0.0,0.0
WY,1997,1,PREDNISONE,0.0,0.0
AK,1997,2,PREDNISONE,0.0,0.0
WY,1997,4,PREDNISONE,0.0,0.0
FL,1997,4,PREDNISONE,0.0,0.0
SD,1997,3,PREDNISONE,0.0,0.0
MS,1997,1,PREDNISONE,0.0,0.0
IA,1997,2,PREDNISONE,0.0,0.0
ME,1997,4,PREDNISONE,0.0,0.0
AR,1997,3,PREDNISONE,0.0,0.0
MN,1997,3,CHLORHEXID,0.0,-100.0
MI,1997,3,PREDNISONE,0.0,0.0
AL,1997,2,PREDNISONE,17555.0,0.0
ID,1997,4,PREDNISONE,0.0,0.0
UT,1997,2,PREDNISONE,0.0,0.0
IL,1997,3,PREDNISONE,0.0,0.0
CO,1997,3,PREDNISONE,0.0,0.0
GA,1997,3,PREDNISONE,0.0,0.0
MI,1997,1,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,17494.0,0.0
UT,1997,3,PREDNISONE,0.0,0.0
PA,1997,4,PREDNISONE,0.0,0.0
CT,1997,2,PREDNISONE,0.0,0.0
KY,1997,3,PREDNISONE,0.0,0.0
UT,1997,3,PREDNISONE,0.0,0.0
IA,1997,4,PREDNISONE,0.0,0.0
AR,1997,1,PREDNISONE,1103.0,0.0
HI,1997,4,PREDNISONE,0.0,0.0
CO,1997,4,PREDNISONE,0.0,0.0
LA,1997,2,PREDNISONE,0.0,0.0
RI,1997,2,PREDNISONE,0.0,0.0
GA,1997,4,PREDNISONE,0.0,0.0
OR,1997,3,PREDNISONE,0.0,0.0
DE,1997,1,PREDNISONE,0.0,0.0
UT,1997,2,PREDNISONE,0.0,0.0
MO,1997,3,PREDNISONE,0.0,0.0
MD,1997,3,PREDNISONE,0.0,0.0
GA,1997,4,PREDNISONE,0.0,0.0
DE,1997,1,PREDNISONE,0.0,0.0
PA,1997,3,CHLORHEXID,0.0,-100.0
CT,1997,1,PREDNISONE,0.0,0.0
MA,1997,3,PREDNISONE,0.0,0.0
ME,1997,3,PREDNISONE,0.0,0.0
UT,1997,4,PREDNISONE,0.0,0.0
MO,1997,3,PREDNISONE,0.0,0.0
AR,1997,3,PREDNISONE,0.0,0.0
VT,1997,4,PREDNISONE,0.0,0.0
DC,1997,2,PREDNISONE,0.0,0.0
DC,1997,1,PREDNISONE,0.0,0.0
GA,1997,2,PREDNISONE,0.0,0.0
OR,1997,1,PREDNISONE,0.0,0.0
AR,1997,3,PREDNISONE,0.0,0.0
VT,1997,3,PREDNISONE,0.0,0.0
MD,1997,4,PREDNISONE,0.0,0.0
OK,1997,3,PREDNISONE,0.0,0.0
PA,1997,4,PREDNISONE,0.0,0.0
KY,1997,4,PREDNISONE,0.0,0.0
KY,1997,4,PREDNISONE,0.0,0.0
LA,1997,2,PREDNISONE,0.0,0.0
ME,1997,1,PREDNISONE,0.0,0.0
DE,1997,4,PREDNISONE,0.0,0.0
RI,1997,4,PREDNISONE,0.0,0.0
SC,1997,1,PREDNISONE,0.0,0.0
AR,1997,4,PREDNISONE,0.0,0.0
AL,1997,3,PREDNISONE,0.0,0.0
ND,1997,2,PREDNISONE,0.0,0.0
FL,1997,1,CHLORHEXID,0.0,-100.0
MT,1997,2,PREDNISONE,0.0,0.0
NE,1997,1,PREDNISONE,0.0,0.0
MO,1997,2,PREDNISONE,0.0,0.0
MT,1997,1,PREDNISONE,0.0,0.0
PA,1997,1,PREDNISONE,0.0,0.0
MN,1997,2,PREDNISONE,0.0,0.0
KS,1997,2,PREDNISONE,0.0,0.0
VT,1997,1,PREDNISONE,0.0,0.0
DC,1997,3,PREDNISONE,0.0,0.0
MT,1997,2,PREDNISONE,0.0,0.0
ND,1997,2,PREDNISONE,0.0,0.0
TX,1997,1,PREDNISONE,0.0,0.0
WV,1997,2,PREDNISONE,0.0,0.0
UT,1997,2,PREDNISONE,0.0,0.0
CA,1997,4,PREDNISONE,0.0,0.0
UT,1997,4,PREDNISONE,0.0,0.0
OH,1997,2,PREDNISONE,0.0,0.0
LA,1997,1,PREDNISONE,0.0,0.0
ND,1997,1,PREDNISONE,0.0,0.0
CT,1997,3,PREDNISONE,0.0,0.0
MN,1997,2,PREDNISONE,0.0,0.0
VA,1997,3,PREDNISONE,0.0,0.0
NJ,1997,3,PREDNISONE,0.0,0.0
ME,1997,2,PREDNISONE,0.0,0.0
VA,1997,1,PREDNISONE,0.0,0.0
MT,1997,1,PREDNISONE,0.0,0.0
UT,1997,2,PREDNISONE,0.0,0.0
AR,1997,4,PREDNISONE,0.0,0.0
AR,1997,4,PREDNISONE,0.0,0.0
NM,1997,2,PREDNISONE,0.0,0.0
AK,1997,2,PREDNISONE,0.0,0.0
NY,1997,3,PREDNISONE,0.0,0.0
VA,1997,2,PREDNISONE,0.0,0.0
IA,1997,3,PREDNISONE,0.0,0.0
MD,1997,4,PREDNISONE,0.0,0.0
VA,1997,4,PREDNISONE,0.0,0.0
MN,1997,2,PREDNISONE,0.0,0.0
GA,1997,4,PREDNISONE,0.0,0.0
AL,1997,2,PREDNISONE,3316.0,0.0
NV,1997,3,PREDNISONE,0.0,0.0
KS,1997,3,PREDNISONE,0.0,-100.0
AR,1997,3,PREDNISONE,0.0,0.0
MA,1997,2,PREDNISONE,0.0,0.0
NV,1997,3,PREDNISONE,0.0,0.0
MA,1997,1,PREDNISONE,0.0,0.0
OK,1997,1,PREDNISONE,0.0,0.0
MA,1997,4,PREDNISONE,0.0,0.0
AL,1997,2,PREDNISONE,1372.0,0.0
KY,1997,3,PREDNISONE,0.0,0.0
CA,1997,3,PREDNISONE,0.0,0.0
HI,1997,2,PREDNISONE,0.0,0.0
RI,1997,3,PREDNISONE,0.0,0.0
OH,1997,2,PREDNISONE,0.0,0.0
RI,1997,3,PREDNISONE,0.0,0.0
MO,1997,1,PREDNISONE,0.0,0.0
LA,1997,3,PREDNISONE,0.0,0.0
WY,1997,2,PREDNISONE,0.0,0.0
AL,1997,4,PREDNISONE,0.0,0.0
MI,1997,3,PREDNISONE,0.0,0.0
UT,1997,2,PREDNISONE,0.0,0.0
WY,1997,3,PREDNISONE,0.0,0.0
TX,1997,2,PREDNISONE,0.0,0.0
OR,1997,2,PREDNISONE,0.0,0.0
UT,1997,2,PREDNISONE,0.0,0.0
PA,1997,3,CHLORHEXID,0.0,-100.0
MN,1997,2,PREDNISONE,0.0,0.0
AK,1997,2,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,9519.0,0.0
MO,1997,2,PREDNISONE,0.0,0.0
RI,1997,3,PREDNISONE,0.0,0.0
ND,1997,3,PREDNISONE,0.0,0.0
VT,1997,2,PREDNISONE,0.0,0.0
SD,1997,4,PREDNISONE,0.0,0.0
MO,1997,2,PREDNISONE,0.0,0.0
AL,1997,1,PREDNISONE,0.0,0.0
GA,1997,2,PREDNISONE,0.0,0.0
UT,1997,1,PREDNISONE,0.0,0.0
SC,1997,1,PREDNISONE,0.0,0.0
NJ,1997,2,PREDNISONE,0.0,0.0
WV,1997,1,PREDNISONE,0.0,0.0
AK,1997,4,PREDNISONE,0.0,0.0
WY,1997,2,PREDNISONE,0.0,0.0
PA,1997,4,PREDNISONE,0.0,0.0
WI,1997,3,PREDNISONE,0.0,0.0
